Incidente;Fecha;Departamento;Zona;Clase de sitio;Arma empleada;Edad;Sexo;Estado civil;Clase de empleado
13382;22/08/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;34;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
7240;05/05/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;FEMENINO;CASADO;EMPLEADO PARTICULAR
9844;21/06/2014;SUCRE;URBANA;CASAS DE HABITACION;CONTUNDENTES;63;FEMENINO;VIUDO;EMPLEADO PARTICULAR
19397;05/12/2014;CAUCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;28;MASCULINO;SOLTERO;INDEPENDIENTE
5499;03/04/2014;SANTANDER;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
5263;30/03/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;24;MASCULINO;SOLTERO;ESTUDIANTE
1994;02/02/2014;NARIÑO;URBANA;CASAS DE HABITACION;CONTUNDENTES;37;FEMENINO;UNION LIBRE;AMA DE CASA
17479;27/10/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;29;FEMENINO;CASADO;AMA DE CASA
14176;03/09/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;29;MASCULINO;SOLTERO;DESEMPLEADO
11660;24/07/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;37;MASCULINO;CASADO;EMPLEADO EJERCITO
10777;08/07/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;61;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
16561;10/10/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;52;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
1079;17/01/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;29;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
331;06/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;43;FEMENINO;CASADO;ESTUDIANTE
5034;26/03/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;32;FEMENINO;UNION LIBRE;INDEPENDIENTE
14510;08/09/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;43;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
8572;28/05/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;26;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
19837;13/12/2014;SANTANDER;URBANA;APARTAMENTO;CONTUNDENTES;32;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
314;06/01/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;48;FEMENINO;CASADO;AMA DE CASA
7518;10/05/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;70;FEMENINO;SOLTERO;INDEPENDIENTE
7042;02/05/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;36;MASCULINO;UNION LIBRE;AGRICULTOR
17414;25/10/2014;VICHADA;URBANA;SECTOR RESIDENCIAS;CONTUNDENTES;30;MASCULINO;SOLTERO;EMPLEADO PUBLICO
8317;23/05/2014;QUINDÍO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;34;MASCULINO;UNION LIBRE;AGRICULTOR
10897;10/07/2014;NARIÑO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;28;MASCULINO;SOLTERO;INDEPENDIENTE
5483;03/04/2014;HUILA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;64;FEMENINO;UNION LIBRE;COMERCIANTE
13623;26/08/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;31;FEMENINO;CASADO;ESTUDIANTE
865;14/01/2014;HUILA;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;64;MASCULINO;VIUDO;INDEPENDIENTE
11884;28/07/2014;NARIÑO;URBANA;CASAS DE HABITACION;CONTUNDENTES;60;FEMENINO;CASADO;COMERCIANTE
7778;15/05/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;31;MASCULINO;UNION LIBRE;INDEPENDIENTE
3372;24/02/2014;QUINDÍO;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;56;MASCULINO;CASADO;INDEPENDIENTE
10053;26/06/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;33;FEMENINO;CASADO;EMPLEADO PARTICULAR
5320;31/03/2014;RISARALDA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;65;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
13758;28/08/2014;QUINDÍO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;FEMENINO;CASADO;AMA DE CASA
18371;13/11/2014;SAN ANDRÉS;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;29;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
8737;31/05/2014;BOLÍVAR;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;47;FEMENINO;SOLTERO;INDEPENDIENTE
4887;23/03/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;37;MASCULINO;SOLTERO;INDEPENDIENTE
9284;10/06/2014;NARIÑO;URBANA;VIAS PUBLICAS;SIN EMPLEO DE ARMAS;58;MASCULINO;CASADO;INDEPENDIENTE
8469;26/05/2014;CUNDINAMARCA;URBANA;PARQUEADERO;CORTANTES;58;MASCULINO;CASADO;INDEPENDIENTE
10867;10/07/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;33;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
4153;11/03/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;50;MASCULINO;UNION LIBRE;INDEPENDIENTE
12772;12/08/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;65;FEMENINO;SOLTERO;INDEPENDIENTE
6624;24/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;50;MASCULINO;CASADO;INDEPENDIENTE
1408;23/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;54;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
6740;26/04/2014;RISARALDA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;39;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
10693;07/07/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;38;MASCULINO;CASADO;INDEPENDIENTE
14630;10/09/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;42;FEMENINO;DIVORCIADO;INDEPENDIENTE
17349;24/10/2014;QUINDÍO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;57;FEMENINO;UNION LIBRE;COMERCIANTE
6141;15/04/2014;HUILA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;27;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
19275;02/12/2014;RISARALDA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;55;MASCULINO;CASADO;EMPLEADO PARTICULAR
10690;07/07/2014;BOYACÁ;RURAL;CASAS DE HABITACION;CONTUNDENTES;70;MASCULINO;VIUDO;INDEPENDIENTE
9384;12/06/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;33;MASCULINO;SOLTERO;INDEPENDIENTE
18725;20/11/2014;SANTANDER;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;29;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
19865;14/12/2014;BOLÍVAR;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;34;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
13635;26/08/2014;META;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;37;MASCULINO;SOLTERO;AGRICULTOR
11457;20/07/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;35;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
5877;10/04/2014;HUILA;RURAL;CASAS DE HABITACION;CONTUNDENTES;54;MASCULINO;CASADO;INDEPENDIENTE
18315;12/11/2014;META;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;32;MASCULINO;SOLTERO;INDEPENDIENTE
7708;13/05/2014;SAN ANDRÉS;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;45;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
3948;06/03/2014;QUINDÍO;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;32;MASCULINO;SOLTERO;DESEMPLEADO
15894;29/09/2014;SANTANDER;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;46;FEMENINO;UNION LIBRE;COMERCIANTE
17974;06/11/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;SIN EMPLEO DE ARMAS;30;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
13497;24/08/2014;CASANARE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;43;MASCULINO;CASADO;INDEPENDIENTE
6212;16/04/2014;SANTANDER;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;28;MASCULINO;CASADO;EMPLEADO PARTICULAR
97;02/01/2014;CUNDINAMARCA;URBANA;CASA EN CONJUNTO CERRADO;CONTUNDENTES;82;MASCULINO;CASADO;INDEPENDIENTE
2436;09/02/2014;NARIÑO;URBANA;CASAS DE HABITACION;CONTUNDENTES;34;FEMENINO;SOLTERO;INDEPENDIENTE
6556;23/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;59;FEMENINO;SEPARADO;INDEPENDIENTE
3374;24/02/2014;QUINDÍO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;43;MASCULINO;UNION LIBRE;INDEPENDIENTE
18631;18/11/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;57;MASCULINO;CASADO;COMERCIANTE
3057;19/02/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;41;MASCULINO;CASADO;EMPLEADO PUBLICO
2420;09/02/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;66;FEMENINO;UNION LIBRE;AMA DE CASA
3044;19/02/2014;BOYACÁ;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;43;FEMENINO;CASADO;AMA DE CASA
16201;04/10/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;31;FEMENINO;SOLTERO;EMPLEADO SALUD
8627;29/05/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;MASCULINO;CASADO;EMPLEADO PARTICULAR
6820;28/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;46;MASCULINO;SOLTERO;INDEPENDIENTE
5412;02/04/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;46;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
11338;18/07/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;51;FEMENINO;CASADO;INDEPENDIENTE
4056;08/03/2014;QUINDÍO;URBANA;CASAS DE HABITACION;CONTUNDENTES;47;MASCULINO;UNION LIBRE;INDEPENDIENTE
2616;12/02/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;27;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
10688;07/07/2014;BOYACÁ;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;57;FEMENINO;CASADO;AMA DE CASA
3699;02/03/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;43;FEMENINO;SOLTERO;AMA DE CASA
5266;30/03/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;30;MASCULINO;UNION LIBRE;INDEPENDIENTE
5236;29/03/2014;NORTE DE SANTANDER;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;44;FEMENINO;SOLTERO;COMERCIANTE
17123;20/10/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;40;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
18832;22/11/2014;VALLE;URBANA;CASAS DE HABITACION;ESCOPOLAMINA;51;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
12961;15/08/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;25;FEMENINO;SOLTERO;INDEPENDIENTE
8836;01/06/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
113;02/01/2014;GUAJIRA;URBANA;CASAS DE HABITACION;CORTANTES;45;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
6174;16/04/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;35;FEMENINO;VIUDO;EMPLEADO SALUD
6113;14/04/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;27;FEMENINO;CASADO;EMPLEADO SALUD
17427;26/10/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;25;MASCULINO;SOLTERO;EMPLEADO PUBLICO
17545;28/10/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;32;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
1569;26/01/2014;BOYACÁ;URBANA;CONSTRUCCION;SIN EMPLEO DE ARMAS;59;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
3077;19/02/2014;HUILA;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;54;MASCULINO;CASADO;AGRICULTOR
12596;10/08/2014;ANTIOQUIA;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;53;MASCULINO;CASADO;EMPLEADO PARTICULAR
19075;28/11/2014;RISARALDA;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;70;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
6166;16/04/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;35;MASCULINO;UNION LIBRE;INDEPENDIENTE
3978;07/03/2014;CASANARE;URBANA;CASAS DE HABITACION;CONTUNDENTES;46;MASCULINO;SOLTERO;INDEPENDIENTE
11598;23/07/2014;BOYACÁ;URBANA;APARTAMENTO;CONTUNDENTES;42;FEMENINO;CASADO;COMERCIANTE
16522;09/10/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;25;FEMENINO;-;EMPLEADO PARTICULAR
2932;17/02/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;41;FEMENINO;UNION LIBRE;INDEPENDIENTE
6680;25/04/2014;CUNDINAMARCA;URBANA;RESTAURANTES;ARMA DE FUEGO;31;FEMENINO;SOLTERO;INDEPENDIENTE
10116;27/06/2014;META;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;46;FEMENINO;CASADO;EMPLEADO PARTICULAR
3909;06/03/2014;ATLÁNTICO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;23;MASCULINO;CASADO;DESEMPLEADO
10387;01/07/2014;VALLE;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;52;MASCULINO;CASADO;INDEPENDIENTE
7223;05/05/2014;META;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;43;MASCULINO;UNION LIBRE;INDEPENDIENTE
4701;19/03/2014;QUINDÍO;URBANA;CASAS DE HABITACION;CORTANTES;55;MASCULINO;UNION LIBRE;AGRICULTOR
19697;11/12/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;36;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
10826;09/07/2014;CUNDINAMARCA;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;36;FEMENINO;CASADO;INDEPENDIENTE
1608;26/01/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;62;MASCULINO;CASADO;AGRICULTOR
3100;19/02/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;25;MASCULINO;UNION LIBRE;INDEPENDIENTE
13354;21/08/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;42;FEMENINO;SOLTERO;INDEPENDIENTE
7159;04/05/2014;CUNDINAMARCA;RURAL;FINCAS Y SIMILARES;SIN EMPLEO DE ARMAS;43;MASCULINO;UNION LIBRE;AGRICULTOR
492;09/01/2014;ANTIOQUIA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;44;MASCULINO;CASADO;EMPLEADO PARTICULAR
5851;10/04/2014;CAUCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;59;FEMENINO;SOLTERO;EMPLEADO PUBLICO
2979;18/02/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;32;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
12949;15/08/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;31;FEMENINO;SOLTERO;INDEPENDIENTE
19003;26/11/2014;VALLE;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;30;MASCULINO;CASADO;EMPLEADO POLICIAL
9552;16/06/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;22;MASCULINO;CASADO;EMPLEADO POLICIAL
15489;23/09/2014;ANTIOQUIA;RURAL;CASAS DE HABITACION;CONTUNDENTES;69;FEMENINO;CASADO;EMPLEADO PARTICULAR
15876;29/09/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;42;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
145;03/01/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;40;FEMENINO;SOLTERO;COMERCIANTE
14983;15/09/2014;NARIÑO;URBANA;VIAS PUBLICAS;CONTUNDENTES;55;FEMENINO;CASADO;AMA DE CASA
13496;24/08/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;23;FEMENINO;SOLTERO;ESTUDIANTE
20609;29/12/2014;HUILA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;50;FEMENINO;SOLTERO;DESEMPLEADO
5321;31/03/2014;SANTANDER;RURAL;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;65;FEMENINO;VIUDO;COMERCIANTE
3099;19/02/2014;VALLE;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;57;FEMENINO;CASADO;INDEPENDIENTE
8442;26/05/2014;ATLÁNTICO;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;31;FEMENINO;UNION LIBRE;COMERCIANTE
7318;07/05/2014;ATLÁNTICO;RURAL;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;44;MASCULINO;SOLTERO;INDEPENDIENTE
13711;27/08/2014;TOLIMA;URBANA;CASAS DE HABITACION;CONTUNDENTES;34;FEMENINO;SOLTERO;ESTUDIANTE
5683;06/04/2014;TOLIMA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;62;FEMENINO;CASADO;COMERCIANTE
20354;24/12/2014;BOYACÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;34;MASCULINO;CASADO;INDEPENDIENTE
16435;08/10/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;ARMA BLANCA / CORTOPUNZANTE;35;FEMENINO;CASADO;NO REPORTA
8202;21/05/2014;VALLE;URBANA;APARTAMENTO;CONTUNDENTES;33;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
12689;11/08/2014;CUNDINAMARCA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;35;MASCULINO;SOLTERO;INDEPENDIENTE
9054;06/06/2014;CHOCÓ;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;23;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
13798;29/08/2014;CUNDINAMARCA;URBANA;APARTAMENTO;ARMA DE FUEGO;39;MASCULINO;UNION LIBRE;INDEPENDIENTE
15653;26/09/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;60;FEMENINO;UNION LIBRE;PENSIONADO
7973;18/05/2014;CASANARE;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;50;MASCULINO;CASADO;EMPLEADO PARTICULAR
7567;11/05/2014;BOYACÁ;RURAL;CASAS DE HABITACION;CONTUNDENTES;72;MASCULINO;CASADO;PENSIONADO
14354;05/09/2014;SANTANDER;URBANA;CASAS DE HABITACION;CONTUNDENTES;56;FEMENINO;UNION LIBRE;AMA DE CASA
14515;08/09/2014;MAGDALENA;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;26;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
6043;13/04/2014;META;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;35;MASCULINO;SOLTERO;INDEPENDIENTE
14230;04/09/2014;CAUCA;URBANA;CONJUNTO RESIDENCIAL;CONTUNDENTES;65;FEMENINO;CASADO;EMPLEADO PARTICULAR
14187;03/09/2014;MAGDALENA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;31;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
10874;10/07/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;36;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
7079;02/05/2014;HUILA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;MASCULINO;SEPARADO;INDEPENDIENTE
3658;01/03/2014;QUINDÍO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;31;MASCULINO;UNION LIBRE;INDEPENDIENTE
19403;05/12/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;35;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
7985;18/05/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;54;FEMENINO;SOLTERO;INDEPENDIENTE
12212;03/08/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;CONTUNDENTES;45;MASCULINO;SOLTERO;INDEPENDIENTE
2216;06/02/2014;CASANARE;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;42;MASCULINO;SOLTERO;INDEPENDIENTE
798;13/01/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;48;MASCULINO;SOLTERO;EMPLEADO PARTICULAR
710;12/01/2014;CALDAS;URBANA;CASAS DE HABITACION;CONTUNDENTES;61;MASCULINO;CASADO;PENSIONADO
19810;13/12/2014;CUNDINAMARCA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;61;MASCULINO;UNION LIBRE;COMERCIANTE
19953;16/12/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;60;MASCULINO;UNION LIBRE;DESEMPLEADO
16512;09/10/2014;GUAJIRA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;45;FEMENINO;SOLTERO;AMA DE CASA
5343;01/04/2014;CÓRDOBA;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;53;MASCULINO;CASADO;INDEPENDIENTE
11144;15/07/2014;BOLÍVAR;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;32;MASCULINO;SOLTERO;PENSIONADO
12119;01/08/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;28;FEMENINO;UNION LIBRE;EMPLEADO PARTICULAR
17551;29/10/2014;ARAUCA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;39;FEMENINO;SOLTERO;EMPLEADO PARTICULAR
5152;28/03/2014;BOYACÁ;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;31;FEMENINO;CASADO;EMPLEADO PARTICULAR
17085;19/10/2014;PUTUMAYO;URBANA;CASAS DE HABITACION;CONTUNDENTES;46;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
8615;28/05/2014;VALLE;URBANA;CASAS DE HABITACION;CONTUNDENTES;45;FEMENINO;CASADO;EMPLEADO PARTICULAR
6960;30/04/2014;PUTUMAYO;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;25;MASCULINO;UNION LIBRE;INDEPENDIENTE
10106;27/06/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;44;MASCULINO;SOLTERO;INDEPENDIENTE
4297;13/03/2014;CUNDINAMARCA;URBANA;APARTAMENTO;SIN EMPLEO DE ARMAS;27;MASCULINO;SOLTERO;INDEPENDIENTE
3884;05/03/2014;HUILA;URBANA;CASAS DE HABITACION;CONTUNDENTES;30;MASCULINO;CASADO;EMPLEADO PARTICULAR
980;16/01/2014;NORTE DE SANTANDER;URBANA;DENTRO DE LA VIVIENDA;SIN EMPLEO DE ARMAS;26;FEMENINO;SOLTERO;AMA DE CASA
7998;18/05/2014;PUTUMAYO;URBANA;CASAS DE HABITACION;CONTUNDENTES;36;FEMENINO;CASADO;EMPLEADO PARTICULAR
16648;11/10/2014;RISARALDA;URBANA;CASAS DE HABITACION;SIN EMPLEO DE ARMAS;41;FEMENINO;CASADO;EMPLEADO PARTICULAR
18297;12/11/2014;CASANARE;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;45;MASCULINO;CASADO;INDEPENDIENTE
16885;16/10/2014;CAUCA;RURAL;CASAS DE HABITACION;CONTUNDENTES;38;MASCULINO;SOLTERO;AGRICULTOR
8142;21/05/2014;ANTIOQUIA;URBANA;CASAS DE HABITACION;CONTUNDENTES;45;FEMENINO;CASADO;INDEPENDIENTE
15469;22/09/2014;META;URBANA;SALON COMUNAL;-;47;FEMENINO;SOLTERO;EDUCADOR
10712;07/07/2014;CUNDINAMARCA;URBANA;APARTAMENTO EN CONJUNTO CERRADO;CONTUNDENTES;36;FEMENINO;UNION LIBRE;INDEPENDIENTE
3592;28/02/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;39;MASCULINO;CASADO;INDEPENDIENTE
5922;11/04/2014;CUNDINAMARCA;URBANA;APARTAMENTO;CONTUNDENTES;34;MASCULINO;SOLTERO;INDEPENDIENTE
1449;24/01/2014;CALDAS;URBANA;CASAS DE HABITACION;CONTUNDENTES;57;FEMENINO;CASADO;COMERCIANTE
11210;16/07/2014;CAQUETÁ;URBANA;CASAS DE HABITACION;CONTUNDENTES;31;FEMENINO;UNION LIBRE;INDEPENDIENTE
16654;11/10/2014;SANTANDER;URBANA;APARTAMENTO;CONTUNDENTES;30;MASCULINO;UNION LIBRE;EMPLEADO PARTICULAR
